clean_tweet,tweet_translated,polarity,sentimen
campur etanol bensin turun efisiensi etanol punya energi lebih rendah mj l vs mj l bensin murni e etanol jarak tempuh bisa turun per liter arti lebih boros resiko endap lengket gummy etanol sifat,mixed with ethanol gasoline decreases efficiency ethanol has lower energy mj l vs mj l pure gasoline e ethanol mileage can decrease per liter meaning more wasteful risk of sticky deposits gummy ethanol properties,0.2380952380952381,positive
kendara campur etanol rendah base fuel pertamina umum aman bisa sebab korosi ringan komponen karet logam tidak kompatibel cek manual kendara guna aditif anti korosi konsultasi mekanik,"vehicles mixed with low ethanol base fuel, general pertamina, are safe, this could cause light corrosion, incompatible metal rubber components, check the vehicle manual for anti-corrosion additives, consult a mechanic",0.025000000000000005,positive
jelas bagaimana campur etanol bensin sebab turun efisiensi bahan bakar arti lebih sedikit kamu tempur per liter resiko bentuk endap lengket gummy bisa sumbat salur injeksi,it's clear how to mix ethanol with gasoline because it reduces fuel efficiency meaning you use less fuel per liter. there's a risk of sticky gummy deposits forming which can clog injection lines.,-0.03333333333333332,negative
campur etanol bbm bisa tingkat oktana bikin performa mesin lebih baik amp emisi hc cowok lebih rendah energi sedikit turun bensin murni amp risiko korosi kendara lama non flex fuel cek kompatibilitas kendara konfirmasi resmi bijak,mixing ethanol fuel can increase the octane level to make the engine performance better amp male hc emissions lower energy slightly down pure gasoline amp risk of corrosion in old non flex fuel vehicles check vehicle compatibility official confirmation wise,0.22645502645502646,positive
mandiri energi nyata salah satu lewat campur etanol bbm hasil bumi indonesia,real energy independence is one way of mixing indonesian natural fuel with ethanol,0.15000000000000002,positive
spbu swasta bp akr vivo shell batal beli bbm pertamina kandung etanol base fuel impor anggap tidak sesuai spesifikasi pesan mes bbm murni campur datang campur etanol,"bp private gas station akr vivo shell cancels purchase of pertamina fuel containing ethanol, imported base fuel considers it not in accordance with specifications, message mes pure mixed fuel, come mixed with ethanol",-0.11714285714285715,negative
bangkit potensi daerah campur etanol bbm kurang impor buka peluang baru,the rising potential of areas where fuel ethanol is mixed with less imports opens up new opportunities,-0.007575757575757576,negative
bahan bakar campur etanol investasi bumi masa depan ekonomi daerah,fuel mixed with ethanol is an investment in the earth's future for the regional economy,0.0,neutral
benar banyak negara guna campur etanol bbm brasil e hingga e as e hingga e india thailand e argentina e bantu kurang gantung fosil dukung energi bersih sumber global,it's true that many countries use fuel ethanol mixtures brazil e to e as e to e india thailand e argentina e help reduce the need for fossil fuels support clean energy from global sources,0.3041666666666667,positive
pilih bbm campur etanol arti dukung lapang kerja baru mandiri bangsa,choosing fuel mixed with ethanol means supporting the nation's new independent job opportunities,0.09659090909090909,positive
campur etanol bbm energi makin mandiri tani tebu bisa kembang pesat,"mixed with ethanol as energy fuel, the more independent sugar cane farmers can grow rapidly",0.16666666666666666,positive
bbm campur etanol wujud nyata energi daulat ekonomi masyarakat,fuel mixed with ethanol is a real form of the sovereign energy of society's economy,0.1,positive
memang lucu banget menteri satu tolak campur etanol malah jadi atur wajib alias tidak masalah kalau campur jadi atur malah campur,"it's really funny that one minister refused to mix ethanol, instead it became a mandatory regulation, aka it doesn't matter if it's mixed, so it's regulated instead it's mixed",0.08333333333333333,positive
tidak campur etanol bbm banyak oplos campur jenis jual harga tinggi campur etanol memang plus efek panjang mesin hancur pelan utama karat tangki bensin etanol mesin tidak mudah karat amp otomatis masih bisa lama pakai,"don't mix ethanol fuel, lots of mixed mix types, sell at high prices, mix ethanol, it has a long effect, the engine is destroyed slowly, the main rust is in the ethanol petrol tank, the engine doesn't rust easily, the automatic amp can still be used for a long time",0.05142857142857142,positive
masalah kualitas bbm ramai campur etanol bensin paman dok,"there are a lot of fuel quality problems mixed with ethanol gasoline, uncle doc",0.0,neutral
canda coba cari informasi petronas guna etanol bahan campur bbm hasil tidak guna etanol bbm jual massal etanol guna rencana bbm kendara f,"jokingly, try looking for information about petronas using ethanol as a fuel mixture, the results are not used, ethanol fuel sells in bulk, ethanol is used as a fuel plan for vehicles f",0.0,neutral
bbm campur etanol bukan buat kendara manfaat luar biasa masyarakat luas,"fuel mixed with ethanol is not for driving, it has extraordinary benefits for the wider community",0.16666666666666666,positive
tidak tidak benar bijak bahlil wajib campur etanol tebu bbm kurang impor tuju prabowo bukan sperma soal kualitas bahlil tidak turun malah ramah lingkung sumber cnbc cnn indonesia,"no it's not true it's wise that it's mandatory to mix sugar cane ethanol with less imports for prabowo, it's not about sperm that the quality doesn't go down, it's actually environmentally friendly source cnbc cnn indonesia",0.09629629629629628,positive
belum menteri esdm bahlil lahadalia ungkap presiden restu buat peta jalan guna etanol campur bensin,"the minister of energy and mineral resources, bahlil lahadalia, has not yet expressed his blessing to create a roadmap for using ethanol mixed with gasoline",0.0,neutral
kait rencana perintah guna etanol campur bahan bakar minyak bbm jenis bensin banyak e,"hook the command plan to use ethanol mixed with fuel oil, many types of gasoline e",0.25,positive
bbm campur etanol bukti potensi lokal bisa dorong mandiri energi ekonomi,fuel mixed with ethanol is proof of local potential to encourage an independent energy economy,0.0,neutral
negara bagi as sendiri larang pakai campur mtbe amp wajib pakai etanol kok pasar indonesia malah pakai campur mtbe sangat racun,"for the us, the country itself prohibits the use of mtbe mixtures and requires the use of ethanol, why does the indonesian market instead use mtbe mixtures, it is very toxic?",0.2,positive
jadi bagi ubah ekonomi daerah cukup konsumsi bbm campur etanol,"so, to change the regional economy, just consume fuel mixed with ethanol",0.0,neutral
kurang impor cipta kerja mandiri energi campur etanol bbm,"less imports, create independent work, energy mixed with fuel ethanol",-0.05555555555555555,negative
negara negara as brasil india china ue kendara modern umum sejak an rancang kompatibel campur etanol guna e e banyak pakai flex fuel vehicle ffv kadar tinggi indonesia perintah nyata,countries usa brazil india china eu modern vehicles common since an compatible design mixed with ethanol for e e widely used flex fuel vehicle high grade ffv indonesia real order,0.026666666666666672,positive
campur etanol hingga bbm aman penuh standar jamin bahlil umum banyak negara bisa turun efisiensi bahan bakar sedikit risiko korosi mesin lama cek spesifikasi kendara pasti,"mix the ethanol until the fuel is safe, the standard guarantees that in general, many countries can reduce fuel efficiency, there is a slight risk of corrosion from the old engine, check the exact driving specifications",0.1761904761904762,positive
menteri esdm bahlil lahadalia tegas etanol layak guna campur bbm,minister of energy and mineral resources bahlil lahadalia emphasized that ethanol is suitable for use in fuel mixtures,0.55,positive
bbm campur etanol e umum aman mesin kendara modern keluar atas tingkat oktan kurang emisi bisa turun efisiensi bahan bakar risiko korosi mobil lama mesin kecil pasti kendara,"fuel mixed with ethanol e is generally safe for modern driving engines to come out with a higher octane level, less emissions can decrease fuel efficiency, risk of corrosion in old cars, small engines are definitely drivable",0.07916666666666666,positive
campur etanol bbm bisa sebab korosi sistem bahan bakar utama pipa injektor seal karet tidak kompatibel etanol sifat higroskopis korosif etanol serap air udara risiko pisah fase sumbat karburator rusak,"mixing ethanol with fuel can cause corrosion of the main fuel system, injector pipes, incompatible rubber seals, ethanol, hygroscopic, corrosive properties, ethanol absorbs water, air, risk of phase separation, damaged carburetor plug",0.16666666666666666,positive
apa betul bbm campur etanol aman buat mesin,is it true that fuel mixed with ethanol is safe for engines?,0.2833333333333333,positive
bbm swasta wajib pakai campur etanol naik oktan lebih ramah lingkung produk as biasa pakai campur mtbe sangat racun cari air amp lingkung,"private fuels are required to use a mixture of ethanol, increasing octane, more environmentally friendly, us products usually use a mixture of mtbe, it is very toxic, look for water and the environment",0.16499999999999998,positive
campur etanol e bbm tuju prabowo kurang impor emisi segi kualitas energi sedikit lebih rendah kurang jarak tempuh oktan lebih tinggi bisa tingkat performa mesin modern aman mobil keluar bisa,"mix ethanol and fuel to go to prabowo, less imports, emissions in terms of energy quality, slightly lower, less mileage, higher octane, modern engine performance level, safe, car can come out.",0.075,positive
